CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
99,VICHADA,99524,LA PRIMAVERA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2015,200,0,0,,LATEX SECO
99,VICHADA,99773,CUMARIBO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2015,102,0,0,,LATEX SECO
5,ANTIOQUIA,5790,TARAZA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,3449,1949,3898,2,LATEX SECO
5,ANTIOQUIA,5120,CACERES,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,1910,250,375,1.5,LATEX SECO
5,ANTIOQUIA,5895,ZARAGOZA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,1355,120,108,0.9,LATEX SECO
5,ANTIOQUIA,5154,CAUCASIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,937,0,0,,LATEX SECO
5,ANTIOQUIA,5837,TURBO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,454,0,0,,LATEX SECO
5,ANTIOQUIA,5495,NECHI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,324,130,130,1,LATEX SECO
5,ANTIOQUIA,5250,EL BAGRE,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,255,70,63,0.9,LATEX SECO
5,ANTIOQUIA,5480,MUTATA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,154,11,14,1.3,LATEX SECO
5,ANTIOQUIA,5490,NECOCLI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,131,26,5,0.2,LATEX SECO
5,ANTIOQUIA,5893,YONDO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,114,12,7,0.6,LATEX SECO
5,ANTIOQUIA,5665,SAN PEDRO DE URABA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,103,60,54,0.9,LATEX SECO
5,ANTIOQUIA,5051,ARBOLETES,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,95,0,0,,LATEX SECO
5,ANTIOQUIA,5031,AMALFI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,66,6,5,0.9,LATEX SECO
5,ANTIOQUIA,5425,MACEO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,60,60,36,0.6,LATEX SECO
5,ANTIOQUIA,5854,VALDIVIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,60,0,0,,LATEX SECO
5,ANTIOQUIA,5890,YOLOMBO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,30,0,0,,LATEX SECO
5,ANTIOQUIA,5579,PUERTO BERRIO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,29,16,24,1.5,LATEX SECO
5,ANTIOQUIA,5858,VEGACHI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,20,20,20,1,LATEX SECO
5,ANTIOQUIA,5591,PUERTO TRIUNFO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,18,0,0,,LATEX SECO
5,ANTIOQUIA,5670,SAN ROQUE,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,15,15,15,1,LATEX SECO
5,ANTIOQUIA,5147,CAREPA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,6,2,1,0.6,LATEX SECO
5,ANTIOQUIA,5736,SEGOVIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,3,0,0,,LATEX SECO
5,ANTIOQUIA,5647,SAN ANDRES,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,2,0,0,,LATEX SECO
13,BOLIVAR,13670,SAN PABLO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,370,170,153,0.9,LATEX SECO
13,BOLIVAR,13744,SIMITI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,220,0,0,,LATEX SECO
13,BOLIVAR,13160,CANTAGALLO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,9,0,0,,LATEX SECO
17,CALDAS,17867,VICTORIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,1617,588,694,1.2,LATEX SECO
17,CALDAS,17662,SAMANA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,370,100,100,1,LATEX SECO
17,CALDAS,17444,MARQUETALIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,338,243,423,1.7,LATEX SECO
17,CALDAS,17495,NORCASIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,36,29,41,1.4,LATEX SECO
17,CALDAS,17777,SUPIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,9,9,13,1.5,LATEX SECO
18,CAQUETA,18247,EL DONCELLO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,964,792,926,1.2,LATEX SECO
18,CAQUETA,18094,BELEN DE LOS ANDAQUIES,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,861,483,565,1.2,LATEX SECO
18,CAQUETA,18753,SAN VICENTE DEL CAGUAN,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,665,114,117,1,LATEX SECO
18,CAQUETA,18592,PUERTO RICO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,618,191,200,1.1,LATEX SECO
18,CAQUETA,18256,EL PAUJIL,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,493,78,98,1.3,LATEX SECO
18,CAQUETA,18001,FLORENCIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,488,91,95,1,LATEX SECO
18,CAQUETA,18150,CARTAGENA DEL CHAIRA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,485,349,367,1.1,LATEX SECO
18,CAQUETA,18410,MONTAÑITA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,391,75,74,1,LATEX SECO
18,CAQUETA,18460,MILAN,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,349,169,214,1.3,LATEX SECO
18,CAQUETA,18205,CURILLO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,197,0,0,,LATEX SECO
18,CAQUETA,18785,SOLITA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,145,72,57,0.8,LATEX SECO
18,CAQUETA,18479,MORELIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,132,80,83,1,LATEX SECO
18,CAQUETA,18029,ALBANIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,129,5,7,1.3,LATEX SECO
18,CAQUETA,18860,VALPARAISO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,127,57,39,0.7,LATEX SECO
18,CAQUETA,18756,SOLANO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,101,19,19,1,LATEX SECO
18,CAQUETA,18610,SAN JOSE DEL FRAGUA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,69,44,41,0.9,LATEX SECO
85,CASANARE,85162,MONTERREY,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,387,0,0,,LATEX SECO
85,CASANARE,85300,SABANALARGA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,364,0,0,,LATEX SECO
85,CASANARE,85440,VILLANUEVA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,125,41,33,0.8,LATEX SECO
85,CASANARE,85230,OROCUE,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,60,1,1,1,LATEX SECO
85,CASANARE,85001,YOPAL,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,15,0,0,,LATEX SECO
85,CASANARE,85010,AGUAZUL,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,10,0,0,,LATEX SECO
85,CASANARE,85400,TAMARA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,6,0,0,,LATEX SECO
20,CESAR,20228,CURUMANI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,113,0,0,,LATEX SECO
20,CESAR,20517,PAILITAS,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,112,0,0,,LATEX SECO
23,CORDOBA,23466,MONTELIBANO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,1019,735,463,0.6,LATEX SECO
23,CORDOBA,23682,SAN JOSE DE URE,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,799,0,0,,LATEX SECO
23,CORDOBA,23580,PUERTO LIBERTADOR,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,546,82,51,0.6,LATEX SECO
23,CORDOBA,23807,TIERRALTA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,152,0,0,,LATEX SECO
23,CORDOBA,23855,VALENCIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,110,0,0,,LATEX SECO
23,CORDOBA,23168,CHIMA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,15,0,0,,LATEX SECO
25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,180,41,32,0.8,LATEX SECO
25,CUNDINAMARCA,25530,PARATEBUENO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,178,49,72,1.5,LATEX SECO
25,CUNDINAMARCA,25168,CHAGUANI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,153,20,31,1.5,LATEX SECO
25,CUNDINAMARCA,25580,PULI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,28,15,13,0.9,LATEX SECO
25,CUNDINAMARCA,25867,VIANI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,11,4,4,1.1,LATEX SECO
25,CUNDINAMARCA,25320,GUADUAS,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,11,0,0,,LATEX SECO
25,CUNDINAMARCA,25438,MEDINA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,9,0,0,,LATEX SECO
94,GUAINIA,94001,INIRIDA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,29,0,0,,LATEX SECO
95,GUAVIARE,95025,EL RETORNO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,1111,666,699,1.1,LATEX SECO
95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,893,535,567,1.1,LATEX SECO
95,GUAVIARE,95015,CALAMAR,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,303,91,88,1,LATEX SECO
95,GUAVIARE,95200,MIRAFLORES,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,82,49,53,1.1,LATEX SECO
50,META,50573,PUERTO LOPEZ,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,11902,380,650,1.7,LATEX SECO
50,META,50568,PUERTO GAITAN,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,4670,116,204,1.8,LATEX SECO
50,META,50325,MAPIRIPAN,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,686,478,1096,2.3,LATEX SECO
50,META,50350,LA MACARENA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,356,61,88,1.4,LATEX SECO
50,META,50689,SAN MARTIN,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,281,238,513,2.2,LATEX SECO
50,META,50711,VISTA HERMOSA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,265,10,26,2.5,LATEX SECO
50,META,50001,VILLAVICENCIO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,228,150,324,2.2,LATEX SECO
50,META,50330,MESETAS,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,197,89,172,1.9,LATEX SECO
50,META,50680,SAN CARLOS DE GUAROA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,144,41,85,2.1,LATEX SECO
50,META,50590,PUERTO RICO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,129,100,216,2.2,LATEX SECO
50,META,50006,ACACIAS,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,118,49,86,1.8,LATEX SECO
50,META,50251,EL CASTILLO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,56,15,19,1.2,LATEX SECO
50,META,50110,BARRANCA DE UPIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,40,21,44,2.1,LATEX SECO
50,META,50370,LA URIBE,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,26,5,13,2.5,LATEX SECO
50,META,50450,PUERTO CONCORDIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,14,14,18,1.2,LATEX SECO
50,META,50577,PUERTO LLERAS,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,14,14,16,1.2,LATEX SECO
50,META,50683,SAN JUAN DE ARAMA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,10,10,13,1.3,LATEX SECO
50,META,50124,CABUYARO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,3,0,0,,LATEX SECO
50,META,50400,LEJANIAS,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,2,2,4,2.1,LATEX SECO
50,META,50313,GRANADA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,2,2,2,1.2,LATEX SECO
50,META,50270,EL DORADO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,1,0,0,,LATEX SECO
54,NORTE DE SANTANDER,54810,TIBU,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,76,0,0,,LATEX SECO
86,PUTUMAYO,86001,MOCOA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,152,152,181,1.2,LATEX SECO
86,PUTUMAYO,86569,PUERTO CAICEDO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,129,129,14,0.1,LATEX SECO
86,PUTUMAYO,86571,PUERTO GUZMAN,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,90,32,38,1.2,LATEX SECO
86,PUTUMAYO,86568,PUERTO ASIS,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,78,6,1,0.2,LATEX SECO
86,PUTUMAYO,86885,VILLAGARZON,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,72,27,6,0.2,LATEX SECO
86,PUTUMAYO,86865,VALLE DEL GUAMUEZ,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,65,60,11,0.2,LATEX SECO
86,PUTUMAYO,86320,ORITO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,31,31,3,0.1,LATEX SECO
63,QUINDIO,63111,BUENAVISTA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,6,6,2,0.4,LATEX SECO
68,SANTANDER,68190,CIMITARRA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,3691,1045,1411,1.4,LATEX SECO
68,SANTANDER,68081,BARRANCABERMEJA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,1772,570,1231,2.2,LATEX SECO
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,1495,600,720,1.2,LATEX SECO
68,SANTANDER,68533,PARAMO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,1348,1070,685,0.6,LATEX SECO
68,SANTANDER,68235,EL CARMEN DE CHUCURI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,893,380,543,1.4,LATEX SECO
68,SANTANDER,68307,GIRON,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,767,38,104,2.7,LATEX SECO
68,SANTANDER,68573,PUERTO PARRA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,744,328,203,0.6,LATEX SECO
68,SANTANDER,68575,PUERTO WILCHES,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,470,175,136,0.8,LATEX SECO
68,SANTANDER,68385,LANDAZURI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,456,270,232,0.9,LATEX SECO
68,SANTANDER,68655,SABANA DE TORRES,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,319,74,131,1.8,LATEX SECO
68,SANTANDER,68615,RIONEGRO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,257,239,210,0.9,LATEX SECO
68,SANTANDER,68406,LEBRIJA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,144,0,0,,LATEX SECO
68,SANTANDER,68745,SIMACOTA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,101,0,0,,LATEX SECO
68,SANTANDER,68255,EL PLAYON,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,59,48,54,1.1,LATEX SECO
68,SANTANDER,68092,BETULIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,47,47,47,1,LATEX SECO
68,SANTANDER,68320,GUADALUPE,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,17,7,9,1.2,LATEX SECO
73,TOLIMA,73168,CHAPARRAL,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,142,11,4,0.3,LATEX SECO
73,TOLIMA,73443,MARIQUITA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,78,29,72,2.5,LATEX SECO
99,VICHADA,99524,LA PRIMAVERA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,206,0,0,,LATEX SECO
99,VICHADA,99773,CUMARIBO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2016,104,0,0,,LATEX SECO
5,ANTIOQUIA,5790,TARAZA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,3449,1949,3898,2,LATEX SECO
5,ANTIOQUIA,5120,CACERES,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,1925,310,372,1.2,LATEX SECO
5,ANTIOQUIA,5895,ZARAGOZA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,1355,120,108,0.9,LATEX SECO
5,ANTIOQUIA,5154,CAUCASIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,937,0,0,,LATEX SECO
5,ANTIOQUIA,5837,TURBO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,454,0,0,,LATEX SECO
5,ANTIOQUIA,5495,NECHI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,324,130,130,1,LATEX SECO
5,ANTIOQUIA,5250,EL BAGRE,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,255,70,63,0.9,LATEX SECO
5,ANTIOQUIA,5480,MUTATA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,154,11,14,1.3,LATEX SECO
5,ANTIOQUIA,5490,NECOCLI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,131,26,7,0.3,LATEX SECO
5,ANTIOQUIA,5893,YONDO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,114,12,7,0.6,LATEX SECO
5,ANTIOQUIA,5665,SAN PEDRO DE URABA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,103,103,62,0.6,LATEX SECO
5,ANTIOQUIA,5051,ARBOLETES,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,95,0,0,,LATEX SECO
5,ANTIOQUIA,5854,VALDIVIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,70,0,0,,LATEX SECO
5,ANTIOQUIA,5031,AMALFI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,66,6,5,0.9,LATEX SECO
5,ANTIOQUIA,5425,MACEO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,60,60,36,0.6,LATEX SECO
5,ANTIOQUIA,5890,YOLOMBO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,30,0,0,,LATEX SECO
5,ANTIOQUIA,5579,PUERTO BERRIO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,29,16,24,1.5,LATEX SECO
5,ANTIOQUIA,5858,VEGACHI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,20,20,20,1,LATEX SECO
5,ANTIOQUIA,5591,PUERTO TRIUNFO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,18,0,0,,LATEX SECO
5,ANTIOQUIA,5670,SAN ROQUE,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,15,15,15,1,LATEX SECO
5,ANTIOQUIA,5147,CAREPA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,6,2,1,0.6,LATEX SECO
5,ANTIOQUIA,5736,SEGOVIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,3,0,0,,LATEX SECO
5,ANTIOQUIA,5647,SAN ANDRES,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,2,0,0,,LATEX SECO
13,BOLIVAR,13670,SAN PABLO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,370,170,153,0.9,LATEX SECO
13,BOLIVAR,13744,SIMITI,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,220,0,0,,LATEX SECO
13,BOLIVAR,13160,CANTAGALLO,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,9,0,0,,LATEX SECO
17,CALDAS,17867,VICTORIA,FORESTALES,CAUCHO,CAUCHO,CAUCHO,112072090556,HEVEA BRAZILIENSIS,2017,1851,728,931,1.3,LATEX SECO
