Anio,Mes,CodigoPais,PaisOrigen,LongitudPais,LatitudPais,CodigoDepto,DepartamentoDestino,LongitudDpto,LatitudDpto,Partida,Cadena,Producto,CodigoUnidad,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos,VolumenToneladas
2006,Noviembre,239,Ecuador,-78.25,-1.25,25,CUNDINAMARCA,-746692192503,437531467846,"0207140000 - Trozos y despojos de gallo o gallina, congelados.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,7014.2,16.55,37966.07,7.01
2006,Noviembre,239,Ecuador,-78.25,-1.25,52,NARIÑO,-7727877597,121245507293,"0207120000 - Carne de gallo o gallina sin trocear, congelada.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,75520.8,81.48,199505.8,75.52
2006,Noviembre,239,Ecuador,-78.25,-1.25,52,NARIÑO,-7727877597,121245507293,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,1440000,90.72,209965.17,91.2
2006,Noviembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,4755.18,14.37,43742.12,4.76
2006,Noviembre,493,México,-102,23,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0407002000 - Huevos de ave con cáscara (cascarón), frescos, conservados o cocidos para producción de vacunas (libres de patógenos específicos).",Avícola,Huevos,U,360,1.32,3523.19,0.02
2006,Noviembre,105,Brasil,-55,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,4480,26.83,62945.41,0.24
2006,Noviembre,149,Canadá,-113.643,601.087,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,16350,98.37,247863.41,0.74
2006,Noviembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,447.49,1.42,4540.55,0.45
2006,Noviembre,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,19798,59.43,155365.45,1.08
2006,Noviembre,573,Países Bajos,5.75,52.25,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,12495,23.76,76471.17,0.51
2006,Noviembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,4500,7.9,21222.94,0.28
2006,Noviembre,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,46440,28.86,71332.11,2.63
2006,Diciembre,245,España,-4,40,54,NORTE DE SANTANDER,-725080651202,790558402069,"0105920000 - Gallos y gallinas vivos, de peso inferior o igual a 2.000 g, pero superior a 185 g.",Avícola,Gallos y gallinas,U,100,4.5,16740.17,0.15
2006,Diciembre,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,32975,202.18,477285.91,1.45
2006,Diciembre,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,12295,246.1,575932.72,0.65
2006,Diciembre,573,Países Bajos,5.75,52.25,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,26775,50.87,159785.33,1.1
2006,Diciembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,5000,9,22645.1,0.34
2006,Diciembre,105,Brasil,-55,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,11200,62.32,148810,0.57
2006,Diciembre,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,16000,78.97,186884.4,0.64
2006,Diciembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,19007,236.13,562237.32,1.2
2006,Diciembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,118800,59.48,156787.14,8.08
2006,Diciembre,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,82800,6.38,28280.22,5.53
2006,Diciembre,63,Argentina,-64,-34,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,3000,11.37,28881.63,3
2006,Diciembre,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,18371,56.7,130554.66,18.37
2006,Diciembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,23301,40.78,101441.48,23.3
2006,Diciembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,707.2,2.09,5190.01,0.71
2006,Diciembre,850,Venezuela,-66,8,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,19040,116.11,267241.95,0.67
2006,Diciembre,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,6100,9.8,28207.6,0.36
2006,Diciembre,589,Perú,-75.25,-10,5,ANTIOQUIA,-755760017134,624858636743,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,9370,14.52,38563.72,9.37
2006,Diciembre,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,155255.07,228.02,561070.82,155.26
2006,Diciembre,589,Perú,-75.25,-10,5,ANTIOQUIA,-755760017134,624858636743,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,36007.5,58.33,143152.72,36.01
2006,Diciembre,589,Perú,-75.25,-10,5,ANTIOQUIA,-755760017134,624858636743,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,10330,31.61,74941.41,10.33
2006,Diciembre,239,Ecuador,-78.25,-1.25,52,NARIÑO,-7727877597,121245507293,"0207120000 - Carne de gallo o gallina sin trocear, congelada.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,49941.5,55.24,135157.79,49.94
2007,Enero,249,Estados Unidos,-98.5,39.76,41,HUILA,-752777314808,293555887476,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,9978,30.92,78264.63,9.98
2007,Enero,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,6000,10.7,26773,0.37
2007,Enero,105,Brasil,-55,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,4144,23.51,54213.58,0.2
2007,Enero,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,"0407002000 - Huevos de ave con cáscara (cascarón), frescos, conservados o cocidos para producción de vacunas (libres de patógenos específicos).",Avícola,Huevos,U,13650,12.36,32927.57,0.85
2007,Enero,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,9000,31.14,73036.34,9
2007,Enero,361,India,79,-22,5,ANTIOQUIA,-755760017134,624858636743,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,11000,35.64,84431.49,11
2007,Enero,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,5000,21,49758.63,5
2007,Enero,239,Ecuador,-78.25,-1.25,52,NARIÑO,-7727877597,121245507293,"0207120000 - Carne de gallo o gallina sin trocear, congelada.",Avícola,Carne y despojos comestibles de gallos y gallinas,KG,50305.1,54.45,130144.14,50.31
2007,Febrero,249,Estados Unidos,-98.5,39.76,41,HUILA,-752777314808,293555887476,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,9975,30.71,78612.89,9.97
2007,Febrero,215,China,105,-35,25,CUNDINAMARCA,-746692192503,437531467846,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,6818.18,15,37202.78,6.82
2007,Febrero,105,Brasil,-55,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,54913,166.38,392145.27,2.8
2007,Febrero,105,Brasil,-55,-10,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,14575,88.4,208492.58,0.73
2007,Febrero,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,10170,27.17,68368.47,0.61
2007,Febrero,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,21703,262.57,603574.98,1.3
2007,Febrero,573,Países Bajos,5.75,52.25,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,26775,49.2,156957.48,1.1
2007,Febrero,573,Países Bajos,5.75,52.25,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,17850,32.43,96070.69,0.73
2007,Febrero,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,1500,2.8,6968.88,0.09
2007,Febrero,249,Estados Unidos,-98.5,39.76,73,TOLIMA,-751953679078,443280938914,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,99000,7.88,34120.54,6.61
2007,Febrero,611,Puerto Rico,-661.136,184.676,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105940000 - Los demás gallos y gallinas, vivos.",Avícola,Gallos y gallinas,U,79,1.58,4142.63,0.2
2007,Febrero,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,"0407002000 - Huevos de ave con cáscara (cascarón), frescos, conservados o cocidos para producción de vacunas (libres de patógenos específicos).",Avícola,Huevos,U,13650,12.36,33223.4,0.85
2007,Febrero,850,Venezuela,-66,8,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,14560,88.79,200115.17,0.52
2007,Febrero,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,8500,13.54,38069.47,0.51
2007,Marzo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,2527.27,7.78,22222.13,2.53
2007,Marzo,105,Brasil,-55,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,16800,99.92,229188.31,0.85
2007,Marzo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,14680,293.67,661165.32,0.94
2007,Marzo,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,10200,27.29,66670.1,0.61
2007,Marzo,573,Países Bajos,5.75,52.25,8,ATLÁNTICO,-748132169683,109783195607,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,17850,31.3,91614.65,0.73
2007,Marzo,573,Países Bajos,5.75,52.25,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,26775,46.95,141751.75,1.1
2007,Marzo,589,Perú,-75.25,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105120000 - Pavos (gallipavos)de las especies domésticas, vivos,  de peso inferior o igual a 185 g.",Avícola,Gallos y gallinas,U,8500,14.95,36131.64,0.53
2007,Marzo,23,Alemania,10.5,51.5,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,5340,22.95,63296.81,0.23
2007,Marzo,23,Alemania,10.5,51.5,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,10416,49.83,121027.41,0.44
2007,Marzo,105,Brasil,-55,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,52200,31.82,85723.59,3.34
2007,Marzo,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,14560,70.96,160495.79,0.58
2007,Marzo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,14154,176.14,417888.22,0.91
2007,Marzo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0407001000 - Huevos de ave para incubar.,Avícola,Huevos,U,38880,23.4,58073.61,2.48
2007,Marzo,63,Argentina,-64,-34,5,ANTIOQUIA,-755760017134,624858636743,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,11000,43.44,104948.96,11
2007,Marzo,63,Argentina,-64,-34,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,3000,10.95,25542.26,3
2007,Marzo,249,Estados Unidos,-98.5,39.76,5,ANTIOQUIA,-755760017134,624858636743,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,11000,39.49,91992.09,11
2007,Marzo,211,Chile,-71,-30,5,ANTIOQUIA,-755760017134,624858636743,"0408910000 - Los demás huevos de ave sin cáscara, secos.",Avícola,Huevos,KG,5000,21,49700.23,5
2007,Marzo,239,Ecuador,-78.25,-1.25,52,NARIÑO,-7727877597,121245507293,"0407009000 - Los demás huevos de ave con cáscara (cascarón), frescos, conservados o cocidos.",Avícola,Huevos,U,219960,9.24,20311.15,14.45
2007,Abril,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,9080,37.38,88689.18,9.08
2007,Abril,105,Brasil,-55,-10,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,13440,84.72,188769.99,0.69
2007,Abril,105,Brasil,-55,-10,76,VALLE DEL CAUCA,-765215601611,34144187719,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,14560,70.96,159467.98,0.58
2007,Abril,493,México,-102,23,76,VALLE DEL CAUCA,-765215601611,34144187719,"0407002000 - Huevos de ave con cáscara (cascarón), frescos, conservados o cocidos para producción de vacunas (libres de patógenos específicos).",Avícola,Huevos,U,13650,0,5270.94,0.85
2007,Abril,211,Chile,-71,-30,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207250000 - Carne de pavo (gallipavo) sin trocear, congelado.",Avícola,Carne y despojos comestibles de pavos,KG,4063.08,7.8,20059.71,4.06
2007,Abril,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,0408110000 - Yemas de huevo secas.,Avícola,Huevos,KG,18371,63.99,142584.37,18.37
2007,Abril,850,Venezuela,-66,8,54,NORTE DE SANTANDER,-725080651202,790558402069,"0207270000 - Trozos y despojos de pavo (gallipavo), congelados.",Avícola,Carne y despojos comestibles de pavos,KG,20000,128.06,279668.71,20
2007,Mayo,249,Estados Unidos,-98.5,39.76,8,ATLÁNTICO,-748132169683,109783195607,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,762,2.63,5781.18,0.76
2007,Mayo,249,Estados Unidos,-98.5,39.76,25,CUNDINAMARCA,-746692192503,437531467846,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,5454.55,15,33012.5,5.45
2007,Mayo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0207330000 - Carne de pato, ganso o pintada, sin trocear, congelada.",Avícola,Carne y despojos comestibles de ganso o pato,KG,4065.5,12.34,33400.04,4.07
2007,Mayo,105,Brasil,-55,-10,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,21850,138.2,303805.9,0.95
2007,Mayo,149,Canadá,-113.643,601.087,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,3360,20.16,42800.99,0.12
2007,Mayo,249,Estados Unidos,-98.5,39.76,11,"BOGOTÁ, D. C.",-74106715324,464993705899,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,17433,348.55,734439.85,1.11
2007,Mayo,249,Estados Unidos,-98.5,39.76,68,SANTANDER,-731325976221,711626842734,"0105110000 - Gallos y gallinas de las especies domésticas, de peso inferior o igual a 185 g, vivos.",Avícola,Gallos y gallinas,U,10200,26.84,62739.16,0.61
